row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ137771,3,0xf0000000,0x1ffe0f0f,6597069766656,48,"6597069766656/2^48","100663296"
FQ137772,3,0xf0000000,0x21130101,10995116277760,48,"10995116277760/2^48","167772160"
FQ137773,3,0xf0000000,0x21130505,10995116277760,48,"10995116277760/2^48","167772160"
FQ137774,3,0xf0000000,0x21130606,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137775,3,0xf0000000,0x21130707,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137776,3,0xf0000000,0x22200202,10995116277760,48,"10995116277760/2^48","167772160"
FQ137777,3,0xf0000000,0x22200303,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137778,3,0xf0000000,0x22200a0a,15393162788864,48,"15393162788864/2^48","234881024"
FQ137779,3,0xf0000000,0x23310202,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137780,3,0xf0000000,0x23310303,8796093022208,48,"8796093022208/2^48","134217728"
FQ137781,3,0xf0000000,0x23310a0a,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137782,3,0xf0000000,0x23310b0b,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ137783,3,0xf0000000,0x25570101,10995116277760,48,"10995116277760/2^48","167772160"
FQ137784,3,0xf0000000,0x25570505,10995116277760,48,"10995116277760/2^48","167772160"
FQ137785,3,0xf0000000,0x25570606,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137786,3,0xf0000000,0x25570707,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137787,3,0xf0000000,0x26640101,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137788,3,0xf0000000,0x26640505,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137789,3,0xf0000000,0x26640c0c,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137790,3,0xf0000000,0x27750101,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137791,3,0xf0000000,0x27750505,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137792,3,0xf0000000,0x27750a0a,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137793,3,0xf0000000,0x288a0808,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137794,3,0xf0000000,0x288a0f0f,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137795,3,0xf0000000,0x2aa80202,15393162788864,48,"15393162788864/2^48","234881024"
FQ137796,3,0xf0000000,0x2aa80303,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137797,3,0xf0000000,0x2aa80707,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137798,3,0xf0000000,0x2aa80a0a,10995116277760,48,"10995116277760/2^48","167772160"
FQ137799,3,0xf0000000,0x2aa80e0e,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137800,3,0xf0000000,0x2bb90303,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ137801,3,0xf0000000,0x2bb90b0b,17592186044416,48,"17592186044416/2^48","268435456"
FQ137802,3,0xf0000000,0x2bb90c0c,13194139533312,48,"13194139533312/2^48","201326592"
FQ137803,3,0xf0000000,0x2cce0606,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137804,3,0xf0000000,0x2cce0b0b,13194139533312,48,"13194139533312/2^48","201326592"
FQ137805,3,0xf0000000,0x2cce0e0e,8796093022208,48,"8796093022208/2^48","134217728"
FQ137806,3,0xf0000000,0x2eec0a0a,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137807,3,0xf0000000,0x2eec0c0c,8796093022208,48,"8796093022208/2^48","134217728"
FQ137808,3,0xf0000000,0x2ffd0808,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137809,3,0xf0000000,0x31120101,8796093022208,48,"8796093022208/2^48","134217728"
FQ137810,3,0xf0000000,0x31120505,8796093022208,48,"8796093022208/2^48","134217728"
FQ137811,3,0xf0000000,0x31120606,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137812,3,0xf0000000,0x31120b0b,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137813,3,0xf0000000,0x32210202,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137814,3,0xf0000000,0x32210303,8796093022208,48,"8796093022208/2^48","134217728"
FQ137815,3,0xf0000000,0x32210a0a,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137816,3,0xf0000000,0x32210b0b,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ137817,3,0xf0000000,0x33300202,8796093022208,48,"8796093022208/2^48","134217728"
FQ137818,3,0xf0000000,0x33300303,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137819,3,0xf0000000,0x33300505,6597069766656,48,"6597069766656/2^48","100663296"
FQ137820,3,0xf0000000,0x33300a0a,13194139533312,48,"13194139533312/2^48","201326592"
FQ137821,3,0xf0000000,0x33300b0b,6597069766656,48,"6597069766656/2^48","100663296"
FQ137822,3,0xf0000000,0x33300f0f,6597069766656,48,"6597069766656/2^48","100663296"
FQ137823,3,0xf0000000,0x35560101,8796093022208,48,"8796093022208/2^48","134217728"
FQ137824,3,0xf0000000,0x35560303,6597069766656,48,"6597069766656/2^48","100663296"
FQ137825,3,0xf0000000,0x35560505,8796093022208,48,"8796093022208/2^48","134217728"
FQ137826,3,0xf0000000,0x35560e0e,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137827,3,0xf0000000,0x36650101,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137828,3,0xf0000000,0x36650606,6597069766656,48,"6597069766656/2^48","100663296"
FQ137829,3,0xf0000000,0x37740e0e,6597069766656,48,"6597069766656/2^48","100663296"
FQ137830,3,0xf0000000,0x388b0c0c,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137831,3,0xf0000000,0x3aa90202,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137832,3,0xf0000000,0x3aa90303,13194139533312,48,"13194139533312/2^48","201326592"
FQ137833,3,0xf0000000,0x3aa90a0a,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137834,3,0xf0000000,0x3aa90b0b,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137835,3,0xf0000000,0x3bb80101,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137836,3,0xf0000000,0x3bb80202,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ137837,3,0xf0000000,0x3bb80303,6597069766656,48,"6597069766656/2^48","100663296"
FQ137838,3,0xf0000000,0x3bb80a0a,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137839,3,0xf0000000,0x3bb80b0b,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137840,3,0xf0000000,0x3ccf0808,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137841,3,0xf0000000,0x3eed0505,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137842,3,0xf0000000,0x3eed0707,6597069766656,48,"6597069766656/2^48","100663296"
FQ137843,3,0xf0000000,0x3ffc0303,6597069766656,48,"6597069766656/2^48","100663296"
FQ137844,3,0xf0000000,0x41150404,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137845,3,0xf0000000,0x44400101,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137846,3,0xf0000000,0x44400505,8796093022208,48,"8796093022208/2^48","134217728"
FQ137847,3,0xf0000000,0x44400606,8796093022208,48,"8796093022208/2^48","134217728"
FQ137848,3,0xf0000000,0x44400707,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137849,3,0xf0000000,0x44400909,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137850,3,0xf0000000,0x44400d0d,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137851,3,0xf0000000,0x44400e0e,8796093022208,48,"8796093022208/2^48","134217728"
FQ137852,3,0xf0000000,0x44400f0f,8796093022208,48,"8796093022208/2^48","134217728"
FQ137853,3,0xf0000000,0x45510404,8796093022208,48,"8796093022208/2^48","134217728"
FQ137854,3,0xf0000000,0x46620404,8796093022208,48,"8796093022208/2^48","134217728"
FQ137855,3,0xf0000000,0x46620606,8796093022208,48,"8796093022208/2^48","134217728"
FQ137856,3,0xf0000000,0x47730404,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137857,3,0xf0000000,0x499d0404,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137858,3,0xf0000000,0x4dd90404,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137859,3,0xf0000000,0x4eea0404,8796093022208,48,"8796093022208/2^48","134217728"
FQ137860,3,0xf0000000,0x4eea0e0e,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137861,3,0xf0000000,0x4ffb0404,8796093022208,48,"8796093022208/2^48","134217728"
FQ137862,3,0xf0000000,0x51140101,10995116277760,48,"10995116277760/2^48","167772160"
FQ137863,3,0xf0000000,0x51140202,10995116277760,48,"10995116277760/2^48","167772160"
FQ137864,3,0xf0000000,0x51140303,8796093022208,48,"8796093022208/2^48","134217728"
FQ137865,3,0xf0000000,0x51140505,24189255811072,48,"24189255811072/2^48","369098752"
FQ137866,3,0xf0000000,0x51140606,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137867,3,0xf0000000,0x51140909,15393162788864,48,"15393162788864/2^48","234881024"
FQ137868,3,0xf0000000,0x51140a0a,10995116277760,48,"10995116277760/2^48","167772160"
FQ137869,3,0xf0000000,0x51140b0b,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ137870,3,0xf0000000,0x51140d0d,6597069766656,48,"6597069766656/2^48","100663296"
FQ137871,3,0xf0000000,0x51140e0e,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ137872,3,0xf0000000,0x52270101,10995116277760,48,"10995116277760/2^48","167772160"
FQ137873,3,0xf0000000,0x52270505,10995116277760,48,"10995116277760/2^48","167772160"
FQ137874,3,0xf0000000,0x52270606,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137875,3,0xf0000000,0x52270707,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137876,3,0xf0000000,0x53360101,8796093022208,48,"8796093022208/2^48","134217728"
FQ137877,3,0xf0000000,0x53360303,6597069766656,48,"6597069766656/2^48","100663296"
FQ137878,3,0xf0000000,0x53360505,8796093022208,48,"8796093022208/2^48","134217728"
FQ137879,3,0xf0000000,0x53360e0e,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137880,3,0xf0000000,0x54410404,8796093022208,48,"8796093022208/2^48","134217728"
FQ137881,3,0xf0000000,0x55500101,24189255811072,48,"24189255811072/2^48","369098752"
FQ137882,3,0xf0000000,0x55500202,10995116277760,48,"10995116277760/2^48","167772160"
FQ137883,3,0xf0000000,0x55500303,8796093022208,48,"8796093022208/2^48","134217728"
FQ137884,3,0xf0000000,0x55500505,10995116277760,48,"10995116277760/2^48","167772160"
FQ137885,3,0xf0000000,0x55500707,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137886,3,0xf0000000,0x55500909,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137887,3,0xf0000000,0x55500a0a,10995116277760,48,"10995116277760/2^48","167772160"
FQ137888,3,0xf0000000,0x55500b0b,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ137889,3,0xf0000000,0x55500d0d,-15393162788864,48,"-15393162788864/2^48","-234881024"
FQ137890,3,0xf0000000,0x55500e0e,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137891,3,0xf0000000,0x55500f0f,8796093022208,48,"8796093022208/2^48","134217728"
FQ137892,3,0xf0000000,0x56630101,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137893,3,0xf0000000,0x56630202,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137894,3,0xf0000000,0x56630606,8796093022208,48,"8796093022208/2^48","134217728"
FQ137895,3,0xf0000000,0x56630a0a,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137896,3,0xf0000000,0x56630b0b,10995116277760,48,"10995116277760/2^48","167772160"
FQ137897,3,0xf0000000,0x56630e0e,8796093022208,48,"8796093022208/2^48","134217728"
FQ137898,3,0xf0000000,0x57720202,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137899,3,0xf0000000,0x57720505,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137900,3,0xf0000000,0x57720707,10995116277760,48,"10995116277760/2^48","167772160"
FQ137901,3,0xf0000000,0x57720f0f,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137902,3,0xf0000000,0x588d0808,8796093022208,48,"8796093022208/2^48","134217728"
FQ137903,3,0xf0000000,0x599c0101,15393162788864,48,"15393162788864/2^48","234881024"
FQ137904,3,0xf0000000,0x599c0505,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137905,3,0xf0000000,0x599c0909,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137906,3,0xf0000000,0x599c0d0d,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137907,3,0xf0000000,0x5aaf0101,10995116277760,48,"10995116277760/2^48","167772160"
FQ137908,3,0xf0000000,0x5aaf0505,10995116277760,48,"10995116277760/2^48","167772160"
FQ137909,3,0xf0000000,0x5aaf0606,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137910,3,0xf0000000,0x5aaf0f0f,6597069766656,48,"6597069766656/2^48","100663296"
FQ137911,3,0xf0000000,0x5bbe0101,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ137912,3,0xf0000000,0x5bbe0505,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ137913,3,0xf0000000,0x5bbe0606,10995116277760,48,"10995116277760/2^48","167772160"
FQ137914,3,0xf0000000,0x5bbe0c0c,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137915,3,0xf0000000,0x5cc90b0b,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137916,3,0xf0000000,0x5cc90c0c,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137917,3,0xf0000000,0x5dd80101,6597069766656,48,"6597069766656/2^48","100663296"
FQ137918,3,0xf0000000,0x5dd80505,-15393162788864,48,"-15393162788864/2^48","-234881024"
FQ137919,3,0xf0000000,0x5dd80909,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137920,3,0xf0000000,0x5dd80d0d,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137921,3,0xf0000000,0x5dd80e0e,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137922,3,0xf0000000,0x5eeb0101,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ137923,3,0xf0000000,0x5eeb0303,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137924,3,0xf0000000,0x5eeb0505,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137925,3,0xf0000000,0x5eeb0606,8796093022208,48,"8796093022208/2^48","134217728"
FQ137926,3,0xf0000000,0x5eeb0d0d,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137927,3,0xf0000000,0x5eeb0e0e,8796093022208,48,"8796093022208/2^48","134217728"
FQ137928,3,0xf0000000,0x5ffa0505,8796093022208,48,"8796093022208/2^48","134217728"
FQ137929,3,0xf0000000,0x5ffa0707,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137930,3,0xf0000000,0x5ffa0a0a,6597069766656,48,"6597069766656/2^48","100663296"
FQ137931,3,0xf0000000,0x5ffa0f0f,10995116277760,48,"10995116277760/2^48","167772160"
FQ137932,3,0xf0000000,0x61170202,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137933,3,0xf0000000,0x61170303,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137934,3,0xf0000000,0x61170505,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137935,3,0xf0000000,0x61170707,8796093022208,48,"8796093022208/2^48","134217728"
FQ137936,3,0xf0000000,0x61170a0a,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137937,3,0xf0000000,0x61170b0b,6597069766656,48,"6597069766656/2^48","100663296"
FQ137938,3,0xf0000000,0x61170e0e,8796093022208,48,"8796093022208/2^48","134217728"
FQ137939,3,0xf0000000,0x61170f0f,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137940,3,0xf0000000,0x62240101,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137941,3,0xf0000000,0x62240505,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137942,3,0xf0000000,0x62240c0c,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137943,3,0xf0000000,0x63350101,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137944,3,0xf0000000,0x63350606,6597069766656,48,"6597069766656/2^48","100663296"
FQ137945,3,0xf0000000,0x64420404,8796093022208,48,"8796093022208/2^48","134217728"
FQ137946,3,0xf0000000,0x64420606,8796093022208,48,"8796093022208/2^48","134217728"
FQ137947,3,0xf0000000,0x65530101,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137948,3,0xf0000000,0x65530202,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137949,3,0xf0000000,0x65530606,8796093022208,48,"8796093022208/2^48","134217728"
FQ137950,3,0xf0000000,0x65530a0a,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137951,3,0xf0000000,0x65530b0b,10995116277760,48,"10995116277760/2^48","167772160"
FQ137952,3,0xf0000000,0x65530e0e,8796093022208,48,"8796093022208/2^48","134217728"
FQ137953,3,0xf0000000,0x66600303,6597069766656,48,"6597069766656/2^48","100663296"
FQ137954,3,0xf0000000,0x66600404,8796093022208,48,"8796093022208/2^48","134217728"
FQ137955,3,0xf0000000,0x66600505,8796093022208,48,"8796093022208/2^48","134217728"
FQ137956,3,0xf0000000,0x66600606,10995116277760,48,"10995116277760/2^48","167772160"
FQ137957,3,0xf0000000,0x66600a0a,6597069766656,48,"6597069766656/2^48","100663296"
FQ137958,3,0xf0000000,0x66600d0d,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137959,3,0xf0000000,0x66600f0f,6597069766656,48,"6597069766656/2^48","100663296"
FQ137960,3,0xf0000000,0x67710101,8796093022208,48,"8796093022208/2^48","134217728"
FQ137961,3,0xf0000000,0x67710b0b,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137962,3,0xf0000000,0x688e0808,8796093022208,48,"8796093022208/2^48","134217728"
FQ137963,3,0xf0000000,0x688e0c0c,8796093022208,48,"8796093022208/2^48","134217728"
FQ137964,3,0xf0000000,0x699f0909,6597069766656,48,"6597069766656/2^48","100663296"
FQ137965,3,0xf0000000,0x699f0b0b,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137966,3,0xf0000000,0x6aac0101,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137967,3,0xf0000000,0x6aac0505,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137968,3,0xf0000000,0x6aac0606,6597069766656,48,"6597069766656/2^48","100663296"
FQ137969,3,0xf0000000,0x6bbd0101,6597069766656,48,"6597069766656/2^48","100663296"
FQ137970,3,0xf0000000,0x6bbd0505,10995116277760,48,"10995116277760/2^48","167772160"
FQ137971,3,0xf0000000,0x6bbd0707,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137972,3,0xf0000000,0x6bbd0909,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137973,3,0xf0000000,0x6bbd0b0b,8796093022208,48,"8796093022208/2^48","134217728"
FQ137974,3,0xf0000000,0x6bbd0c0c,8796093022208,48,"8796093022208/2^48","134217728"
FQ137975,3,0xf0000000,0x6cca0202,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137976,3,0xf0000000,0x6cca0808,8796093022208,48,"8796093022208/2^48","134217728"
FQ137977,3,0xf0000000,0x6cca0b0b,8796093022208,48,"8796093022208/2^48","134217728"
FQ137978,3,0xf0000000,0x6cca0c0c,8796093022208,48,"8796093022208/2^48","134217728"
FQ137979,3,0xf0000000,0x6ddb0606,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137980,3,0xf0000000,0x6ddb0d0d,6597069766656,48,"6597069766656/2^48","100663296"
FQ137981,3,0xf0000000,0x6ee80101,8796093022208,48,"8796093022208/2^48","134217728"
FQ137982,3,0xf0000000,0x6ee80505,8796093022208,48,"8796093022208/2^48","134217728"
FQ137983,3,0xf0000000,0x6ff90101,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137984,3,0xf0000000,0x6ff90606,6597069766656,48,"6597069766656/2^48","100663296"
FQ137985,3,0xf0000000,0x71160101,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137986,3,0xf0000000,0x71160202,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137987,3,0xf0000000,0x71160606,8796093022208,48,"8796093022208/2^48","134217728"
FQ137988,3,0xf0000000,0x71160707,6597069766656,48,"6597069766656/2^48","100663296"
FQ137989,3,0xf0000000,0x71160e0e,8796093022208,48,"8796093022208/2^48","134217728"
FQ137990,3,0xf0000000,0x72250101,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137991,3,0xf0000000,0x72250505,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137992,3,0xf0000000,0x72250a0a,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137993,3,0xf0000000,0x73340e0e,6597069766656,48,"6597069766656/2^48","100663296"
FQ137994,3,0xf0000000,0x74430404,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137995,3,0xf0000000,0x75520202,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137996,3,0xf0000000,0x75520505,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ137997,3,0xf0000000,0x75520707,10995116277760,48,"10995116277760/2^48","167772160"
FQ137998,3,0xf0000000,0x75520f0f,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ137999,3,0xf0000000,0x76610101,8796093022208,48,"8796093022208/2^48","134217728"
FQ138000,3,0xf0000000,0x76610b0b,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138001,3,0xf0000000,0x77700101,6597069766656,48,"6597069766656/2^48","100663296"
FQ138002,3,0xf0000000,0x77700505,10995116277760,48,"10995116277760/2^48","167772160"
FQ138003,3,0xf0000000,0x77700707,6597069766656,48,"6597069766656/2^48","100663296"
FQ138004,3,0xf0000000,0x77700a0a,8796093022208,48,"8796093022208/2^48","134217728"
FQ138005,3,0xf0000000,0x77700d0d,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138006,3,0xf0000000,0x77700f0f,6597069766656,48,"6597069766656/2^48","100663296"
FQ138007,3,0xf0000000,0x788f0808,17592186044416,48,"17592186044416/2^48","268435456"
FQ138008,3,0xf0000000,0x7aad0202,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138009,3,0xf0000000,0x7aad0707,8796093022208,48,"8796093022208/2^48","134217728"
FQ138010,3,0xf0000000,0x7bbc0606,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138011,3,0xf0000000,0x7ccb0c0c,8796093022208,48,"8796093022208/2^48","134217728"
FQ138012,3,0xf0000000,0x7dda0707,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138013,3,0xf0000000,0x7ee90101,8796093022208,48,"8796093022208/2^48","134217728"
FQ138014,3,0xf0000000,0x7ee90303,6597069766656,48,"6597069766656/2^48","100663296"
FQ138015,3,0xf0000000,0x7ff80505,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138016,3,0xf0000000,0x7ff80707,6597069766656,48,"6597069766656/2^48","100663296"
FQ138017,3,0xf0000000,0x81190808,8796093022208,48,"8796093022208/2^48","134217728"
FQ138018,3,0xf0000000,0x822a0808,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ138019,3,0xf0000000,0x822a0f0f,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ138020,3,0xf0000000,0x833b0c0c,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ138021,3,0xf0000000,0x855d0808,8796093022208,48,"8796093022208/2^48","134217728"
FQ138022,3,0xf0000000,0x866e0808,8796093022208,48,"8796093022208/2^48","134217728"
FQ138023,3,0xf0000000,0x866e0c0c,8796093022208,48,"8796093022208/2^48","134217728"
FQ138024,3,0xf0000000,0x877f0808,17592186044416,48,"17592186044416/2^48","268435456"
FQ138025,3,0xf0000000,0x88800101,8796093022208,48,"8796093022208/2^48","134217728"
FQ138026,3,0xf0000000,0x88800202,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ138027,3,0xf0000000,0x88800505,8796093022208,48,"8796093022208/2^48","134217728"
FQ138028,3,0xf0000000,0x88800606,8796093022208,48,"8796093022208/2^48","134217728"
FQ138029,3,0xf0000000,0x88800707,17592186044416,48,"17592186044416/2^48","268435456"
FQ138030,3,0xf0000000,0x88800808,17592186044416,48,"17592186044416/2^48","268435456"
FQ138031,3,0xf0000000,0x88800909,8796093022208,48,"8796093022208/2^48","134217728"
FQ138032,3,0xf0000000,0x88800a0a,8796093022208,48,"8796093022208/2^48","134217728"
FQ138033,3,0xf0000000,0x88800d0d,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ138034,3,0xf0000000,0x88800e0e,8796093022208,48,"8796093022208/2^48","134217728"
FQ138035,3,0xf0000000,0x89910808,8796093022208,48,"8796093022208/2^48","134217728"
FQ138036,3,0xf0000000,0x8aa20808,8796093022208,48,"8796093022208/2^48","134217728"
FQ138037,3,0xf0000000,0x8aa20f0f,8796093022208,48,"8796093022208/2^48","134217728"
FQ138038,3,0xf0000000,0x8bb30c0c,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ138039,3,0xf0000000,0x8cc40303,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ138040,3,0xf0000000,0x8cc40606,8796093022208,48,"8796093022208/2^48","134217728"
FQ138041,3,0xf0000000,0x8cc40b0b,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ138042,3,0xf0000000,0x8cc40c0c,17592186044416,48,"17592186044416/2^48","268435456"
FQ138043,3,0xf0000000,0x8cc40e0e,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ138044,3,0xf0000000,0x8dd50808,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ138045,3,0xf0000000,0x8ee60808,8796093022208,48,"8796093022208/2^48","134217728"
FQ138046,3,0xf0000000,0x8ee60c0c,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ138047,3,0xf0000000,0x8ff70202,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ138048,3,0xf0000000,0x8ff70a0a,8796093022208,48,"8796093022208/2^48","134217728"
FQ138049,3,0xf0000000,0x8ff70f0f,13194139533312,48,"13194139533312/2^48","201326592"
FQ138050,3,0xf0000000,0x91180101,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138051,3,0xf0000000,0x91180505,15393162788864,48,"15393162788864/2^48","234881024"
FQ138052,3,0xf0000000,0x91180909,6597069766656,48,"6597069766656/2^48","100663296"
FQ138053,3,0xf0000000,0x91180d0d,6597069766656,48,"6597069766656/2^48","100663296"
FQ138054,3,0xf0000000,0x91180e0e,6597069766656,48,"6597069766656/2^48","100663296"
FQ138055,3,0xf0000000,0x944d0404,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ138056,3,0xf0000000,0x955c0101,15393162788864,48,"15393162788864/2^48","234881024"
FQ138057,3,0xf0000000,0x955c0505,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138058,3,0xf0000000,0x955c0909,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138059,3,0xf0000000,0x955c0d0d,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ138060,3,0xf0000000,0x966f0909,6597069766656,48,"6597069766656/2^48","100663296"
