# schema=way1-exact-shard-v2
# implementation=current
# query_sha256=4489dacf5e62629d6f8ea5ed37dc569f74db6dfa32e9ad32aa33aec60076def6
# program_sha256=293cebcd6caf6c7f16ed884339dfcee707e5d4dbdd03129fa3539c589a416970
# range_start=0
# range_end=131072
# plaintext_count=131072
# permutation_evaluations=131072
# u_parity_evaluations=67108864
# v_parity_evaluations=67108864
# logical_query_updates=67108864
# unique_u=512
# unique_v=512
# threads=8
r,u,v,numerator,denominator
3,0xe457af80,0xadf973b5,480,131072
3,0xb4a554ff,0x06803d49,32,131072
3,0x670f4c69,0x07e26740,96,131072
3,0xa795aea6,0x4524be86,-320,131072
3,0xf99d5545,0xf865a590,-512,131072
3,0x61aa9349,0xcbbb2cff,160,131072
3,0x11474856,0x96afaabe,0,131072
3,0x2fd2678c,0x92f21ea1,64,131072
3,0x24c04931,0x85d5a3fc,0,131072
3,0x75e8ab8f,0x3fc7614c,-384,131072
3,0xd61a3987,0x793d968b,576,131072
3,0xed9240e0,0x64d34813,64,131072
3,0x9dc2c9c5,0x765f9d92,-192,131072
3,0xe316d7e7,0x8bb29041,-64,131072
3,0x59caf621,0xb37c130f,-320,131072
3,0x75b5cb8b,0xe013a471,96,131072
3,0x0d9f9c11,0xb5bff4c4,96,131072
3,0xdec7bf9c,0x9681c09a,-288,131072
3,0xeb0ed09f,0xd8d1a4c7,192,131072
3,0x11618154,0x1e0c5dcd,32,131072
3,0x0b81eb6f,0xe771ba62,384,131072
3,0x7012ccf3,0x79233cb7,-256,131072
3,0x90deec68,0x1e2aa48b,-384,131072
3,0x51003b5b,0x608af432,-352,131072
3,0x1627b5c4,0x6b2b96c0,-160,131072
3,0x1e4a6869,0xba72d54d,288,131072
3,0xbf6ba1fc,0x61d5eb86,-192,131072
3,0xe314e577,0xa6845516,-352,131072
3,0x31680416,0xd7f67e56,64,131072
3,0xe2af588c,0x7865bfff,-224,131072
3,0x9fde35ff,0x24f0630f,-160,131072
3,0x2dba8bc6,0x01b81978,-256,131072
3,0xa335f1e1,0xae304cbd,576,131072
3,0x05e01bf3,0xd785f22d,-320,131072
3,0x880a49d3,0xe7122cb8,-480,131072
3,0xac6b9919,0x981fe7c4,-800,131072
3,0x7a207983,0x8aac6071,-256,131072
3,0xd8652d09,0x53f36139,544,131072
3,0x388a9b1e,0xcc4df98c,-416,131072
3,0x1e36a7c6,0xa9335ed8,-672,131072
3,0x4de6fc27,0xae7e22e6,-224,131072
3,0x126a30ff,0xab5884fe,224,131072
3,0x278e0347,0xbfaa288d,-288,131072
3,0xe4987419,0x3ce9d855,-256,131072
3,0x6b099ba9,0x046d1c3f,-64,131072
3,0x55b5c520,0x7c70ca37,128,131072
3,0x29c6c6c7,0xa6d34fa8,64,131072
3,0xfda6fce3,0xe72d00fb,0,131072
3,0x3b7c6dc7,0x6c28459b,256,131072
3,0x17d42f35,0x4214c1b0,608,131072
3,0x63af6c69,0x611b21a9,-320,131072
3,0xd3adbc17,0x2bb1b4af,-192,131072
3,0x578ca410,0x9bf138a8,-672,131072
3,0x4f4e9a89,0xb32943f6,-160,131072
3,0x981bd71b,0x7a6fc40f,-704,131072
3,0x96fbd568,0x44d4f22d,480,131072
3,0x75e90212,0xa9f0eba6,384,131072
3,0x8fdfb8ea,0xaff24074,192,131072
3,0xd47abe85,0x08aa079e,-192,131072
3,0x7ac13197,0xf5ce90a4,64,131072
3,0x21a00b87,0x06dfea1b,64,131072
3,0x304f4c4f,0x24298f77,-96,131072
3,0x3a902499,0x375f6cf2,480,131072
3,0x5b0a3481,0x0c450307,224,131072
3,0x236c1a94,0x66ad700b,192,131072
3,0xbe499952,0xe15d046f,64,131072
3,0x26e2952b,0x6b7810b9,-256,131072
3,0xaeaf8d69,0x1c7cf407,128,131072
3,0xa3d5ce95,0x96de4560,-352,131072
3,0xacab2f87,0x58d9c15a,-224,131072
3,0xcbe1b9e1,0x967d38d3,-32,131072
3,0x1d6e8f6a,0x687561a1,352,131072
3,0x6013bcd8,0x291cc0f0,-160,131072
3,0x2a96cd5b,0xabdb511a,-384,131072
3,0xae0f2251,0x24fe246f,-416,131072
3,0x2e3f4482,0x3d6912a6,-32,131072
