# schema=way1-exact-shard-v2
# implementation=grouped_uv
# query_sha256=bf117ce06ae471f8975945475cf9953dcf1b74f3471cd5931e7fb9c4517034f9
# program_sha256=36acfe61f25ad7b2fed0e82373c42775ce1c63ea00cc39be47aa9a65cf820dca
# range_start=0
# range_end=16384
# plaintext_count=16384
# permutation_evaluations=16384
# u_parity_evaluations=67108864
# v_parity_evaluations=67108864
# logical_query_updates=67108864
# unique_u=4096
# unique_v=4096
# threads=8
r,u,v,numerator,denominator
1,0xc89c9d90,0xaeb9a9da,0,16384
1,0x43795473,0x3c10357f,0,16384
1,0x76e6b2a2,0x2da9c19c,0,16384
1,0x835dc463,0x46dbaa59,0,16384
1,0xa8050903,0x87aeddba,0,16384
1,0xffd92cd6,0xe91bfffb,0,16384
1,0xc7c5f9fd,0x5ef145c8,0,16384
1,0x64ff5646,0xd08457c1,0,16384
1,0xa604c595,0x6688fa43,512,16384
1,0xdf4afc73,0x56a195de,0,16384
1,0xa8ccfb02,0xce211480,0,16384
1,0x670c1fff,0x80292acc,0,16384
1,0xc0d22f8a,0x411f751d,0,16384
1,0xe5df5763,0x1a063cff,0,16384
1,0x958b0e58,0x1ed9b944,0,16384
1,0xcd6135b7,0xa17e3648,0,16384
1,0xa71e68ef,0x21bee44a,0,16384
1,0x34069f36,0x9dd18f31,0,16384
1,0xa44d7f74,0x8ec3224f,0,16384
1,0x79245879,0x036d5bac,0,16384
1,0x95b79dbb,0x87b363cc,0,16384
1,0xea8307ea,0xb8c3760c,256,16384
1,0xd504ab61,0x2e5077af,0,16384
1,0x4f58d1e8,0x35db0f43,0,16384
1,0x7b8c7653,0xfcc7660c,0,16384
1,0xa57a62f4,0xc628d211,0,16384
1,0x4fe62d2a,0x845ac7fd,0,16384
1,0xacea198f,0xe61453ec,0,16384
1,0xffbd38f4,0x4215db84,0,16384
1,0x621063fe,0xc5aedf94,0,16384
1,0x6089416c,0x49725bc4,0,16384
1,0x842fc5be,0x87bc2783,0,16384
1,0xd0cb3da4,0xce760379,0,16384
1,0x72fa3ca8,0xc21e4073,0,16384
1,0xf8f4be0f,0x9622d7a4,0,16384
1,0x49ffc4d9,0x9dcae793,0,16384
1,0x2a173e75,0x02465e62,0,16384
1,0xfd24ee97,0xc9f51219,0,16384
1,0xd56c6976,0x4cd38852,0,16384
1,0xdbd4c47b,0x0fbcea66,0,16384
1,0xfd0d2859,0x6a47bc4c,0,16384
1,0x38e4d2a7,0x84e7125f,0,16384
1,0x5b6637db,0x4c29b227,0,16384
1,0xb64b6206,0x3f63d9c6,0,16384
1,0xdbf84ed9,0x115ebe3d,0,16384
1,0x468d870b,0x520278fa,0,16384
1,0x523bef6d,0x8abb70f2,-512,16384
1,0xf95fb6d8,0xac247ceb,0,16384
1,0xa0eb3047,0x7cf7a34a,0,16384
1,0x77729bcc,0x11d1fefe,0,16384
1,0x0e4919d4,0x9d6d49c1,0,16384
1,0x0660903f,0xc64c2b0c,0,16384
