# schema=way1-exact-shard-v2
# implementation=grouped_u
# query_sha256=088fc082f0650439cfcfd02e18f7e6b77c45daad6f0cf6413b06603c0c5df66e
# program_sha256=a9994bf381cd700ff9f4491bc1d548e29b7801930573f7a7f2b9cff524c96943
# range_start=0
# range_end=65536
# plaintext_count=65536
# permutation_evaluations=65536
# u_parity_evaluations=33554432
# v_parity_evaluations=33554432
# logical_query_updates=33554432
# unique_u=512
# unique_v=512
# threads=1
r,u,v,numerator,denominator
3,0x0fcd926c,0xa45a7314,256,65536
3,0xb5139f0f,0x6e69de40,-32,65536
3,0xbf8e495d,0xcfa0058e,224,65536
3,0x9222f46c,0x4f40bd77,128,65536
3,0xe3d3f962,0x359eded9,-448,65536
3,0x04fa39c7,0xf87afa00,-480,65536
3,0xfb58f3c7,0xcec4d6a5,-32,65536
3,0xe640ceda,0x58fb48bc,192,65536
3,0x2a3a7273,0x8fa16817,-256,65536
3,0x6dfe8080,0xc0595228,0,65536
3,0xfe31a31b,0x257063e7,32,65536
3,0xd4ba4624,0xfbda14e9,-192,65536
3,0xaf7e7d03,0xfbb5008c,448,65536
3,0x859899f8,0x13ef4765,224,65536
3,0x134d64cf,0x5093bdb4,64,65536
3,0x253ec2a1,0x85f5944c,-64,65536
3,0x36d5a9b3,0x001a0a36,32,65536
3,0x21069e91,0xd315ebb4,-352,65536
3,0x2de6d71b,0x7e521545,128,65536
3,0x28e8a7de,0x40ead834,64,65536
3,0x673becba,0xf26546c0,-448,65536
3,0xeebac567,0xe4aaec9a,192,65536
3,0x3cb00991,0x2cc80344,-96,65536
3,0xdf543da1,0xc1ee9973,-224,65536
3,0xc5bea2cd,0xf70c4ce9,-224,65536
3,0x41f3fc0a,0x3782bfcf,-160,65536
3,0x45ec1578,0x7143468d,352,65536
3,0x873213ed,0xe65cb7a4,256,65536
3,0xb23fc6a0,0xba204285,192,65536
3,0x7085b549,0xaeef6d11,-32,65536
3,0x1012e9a0,0xe6b31f8e,160,65536
3,0x91333700,0x78ba9e4b,-128,65536
3,0x40f129b5,0x4c049edf,384,65536
3,0x7a9968d2,0x875163fc,64,65536
3,0x956bba88,0xac114b24,-256,65536
3,0x6c10fe2a,0x6e56136a,-224,65536
3,0xda0c3f2f,0x01439259,-128,65536
3,0xf6cd1a7c,0x5be7b5bf,-768,65536
3,0xa54b2b50,0xcb9bcd1b,-96,65536
3,0x39afef8d,0xa202504d,96,65536
3,0x1bd80cf1,0x6123b66e,128,65536
3,0x07fb8236,0x157b5dde,-384,65536
3,0x169e3259,0x8590a087,-160,65536
3,0x9d78a629,0x3917fb48,288,65536
3,0x3af5166c,0x3ddbd03d,-128,65536
3,0xf566e4a6,0xf4a8e831,-160,65536
3,0x36cc5551,0x06f89902,-32,65536
3,0x29254a02,0xa83754fe,352,65536
3,0x3011ca5b,0x399f0f88,32,65536
3,0x03592e93,0xec5aeceb,128,65536
3,0x3194f044,0x7bc899e4,-64,65536
3,0x3cec91ce,0x9c1028f0,96,65536
3,0x68e3f32b,0x5d0e4a88,32,65536
3,0xfeb9da86,0x390e147e,192,65536
3,0x840c9cf8,0x8843c476,-128,65536
3,0x7ace4637,0xd6806d68,96,65536
3,0x73b49cd7,0x8ba918ba,-288,65536
3,0x31c576ae,0x9b054b38,-128,65536
3,0x80b83f8e,0xab59f83b,-1120,65536
3,0x0bc42afb,0xede80376,-256,65536
3,0x4b4ee094,0xe44962fd,-288,65536
3,0xfd1c6146,0xef6d70b8,32,65536
3,0x9d0aaef0,0x4da7e5bb,-256,65536
3,0x519f6398,0xa4f16182,-192,65536
3,0xc450ecff,0xb6c40019,-64,65536
3,0x67ed3f5a,0x857c424f,-64,65536
3,0x8e06747d,0x1696ca44,-160,65536
3,0x74c733cf,0x98a26266,192,65536
3,0xcd3f9d14,0xa2239cf3,288,65536
